canonical_smiles,standard_type,standard_value
Cl.Nc1cnn(Cc2ccc(F)cc2)c1,EC50,260000.0
CC(c1ccc(F)cc1)n1c(S)nnc1Cn1ncc2ccccc2c1=O,EC50,260000.0
Cc1ccc(-c2ccc(O)nn2)cc1,EC50,260000.0
Cc1oc(-c2ccccc2F)nc1CS(=O)(=O)CC(=O)NCCCN1CCN(C)CC1,EC50,260000.0
Cc1ccc2[nH]c(SCC(=O)Nc3cccc(S(=O)(=O)NC4=NCCCCC4)c3)nc2c1,EC50,260000.0
CCC(C)(C)NC(=O)C(c1ccc(C)cc1)N(Cc1cccs1)C(=O)c1ccc2c(c1)OCCO2,EC50,260000.0
CC(=O)Cc1cc(O)c2ccccc2c1OC(=O)c1ccccc1,EC50,260000.0
COc1ccc(N=Nc2ccc(CO)cc2)cc1,EC50,260000.0
C=CCNC(=S)N/N=C/c1ccc(-c2ccc(Br)cc2)o1,EC50,134200.0
Cn1c(CN2CCN(C(=O)c3ccc(F)cc3)CC2)nc2cc([N+](=O)[O-])ccc21,EC50,260000.0
CC1(C)CC(=O)C=C(NC2=CC3OC(c4ccccc4)OCC3OC2=O)C1,EC50,6653.0
Cc1ccc(C(=O)NC2CCCN(c3ccc(C(F)(F)F)cn3)C2)cn1,EC50,260000.0
Cc1ccc(CCNC(=O)C2CCN(S(=O)(=O)c3ccc4c(c3)NC(=O)CO4)CC2)cc1,EC50,260000.0
COc1ccccc1C(=O)NCCCNC(=O)c1ccccn1,EC50,260000.0
Cc1cccc(CC(C)NC(=O)c2oc3c(F)cccc3c2C)n1,EC50,260000.0
COc1ccc(-c2coc3cc4oc(=O)c(CC(=O)O)c(C)c4cc23)cc1,EC50,260000.0
CCCN(CC(=O)Nc1ccc(Cl)cc1Cl)C(=O)/C=C/c1ccco1,EC50,17650.0
FC(F)(F)c1cccc(NC(S)=NCc2ccccn2)c1,EC50,260000.0
O=C(NC(CO)(CO)CO)c1coc(=O)c(Br)c1,EC50,260000.0
COC(=O)c1cccc(C(=O)N2CCCC(C(=O)c3ccccc3OC)C2)c1,EC50,260000.0
O=C(CC1(O)C(=O)Nc2ccc(Br)cc21)c1ccc2c(c1)OCO2,EC50,260000.0
O=[N+]([O-])c1ccc(-c2nc(C(Cl)Cl)c3ccccc3n2)cc1,EC50,260000.0
COc1ccc(S(=O)(=O)N/N=c2\oc3c(OC)cccc3cc2S(=O)(=O)c2ccc(C)cc2)cc1OC,EC50,67130.0
CCCCOc1ccc(-c2nc(/C=N/c3nccs3)c(O)o2)cc1,EC50,260000.0
COC(=O)CCC(=O)C1=C(N)CC(C)(C)CC1=O,EC50,260000.0
CC(=O)Nc1cccc(-n2nnc(SCC(=O)Nc3ccc(F)c(Cl)c3)n2)c1,EC50,260000.0
CCCNC(=O)NC(=O)CSc1cccc(C(F)(F)F)c1,EC50,260000.0
COc1ccccc1NC(=O)CN1CCN(CC(=O)Nc2ccccc2Cl)CC1,EC50,260000.0
COP(=O)(OC)c1nc(-c2cccc3ccccc23)oc1NCc1ccccc1,EC50,260000.0
C=CCSc1nc(-c2ccc(OC)cc2)c(C#N)c(=O)n1CC=C,EC50,12680.0
CCN(CC)S(=O)(=O)c1ccc(N2CCOCC2)c(NC(=O)c2cc3ccccc3oc2=O)c1,EC50,260000.0
COc1ccc2c(c1)-c1c(sn(-c3ccccc3)c1=S)C(C)(C)N2,EC50,260000.0
[O-][S+](Cc1cc(Sc2ccccc2)nc(-c2ccccc2)n1)c1ccccc1,EC50,260000.0
COc1cc2nc(CSc3nc(-c4ccc(F)cc4)cs3)nc(O)c2cc1OC,EC50,260000.0
CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN1CCOCC1)c1ccccc1[S+]2[O-].Cl,EC50,260000.0
CC(=O)c1ccc(NC(=O)CCCN2C(=O)/C(=C/C(C)=C/c3ccccc3)SC2=S)cc1,EC50,106300.0
O=C(CSc1nnc(-c2cccs2)o1)N1CCCc2ccccc21,EC50,260000.0
Cc1n[nH]c2c1C(c1cc(Br)cs1)C(C#N)=C(N)O2,EC50,14650.0
CC(C)=C1C2CCC1C1C(=O)N(c3nc(-c4ccccc4)c(C)s3)C(=O)C21,EC50,260000.0
COc1ccccc1CCC(=O)OCC(=O)Nc1c(Br)cc(C)cc1Br,EC50,260000.0
FC(F)(F)c1cccc(Cn2nnnc2-c2cc(Cl)cc(Cl)c2)c1,EC50,260000.0
Br.C=CCN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3,EC50,260000.0
Oc1ccc(C2C[C@H]3CC[C@@H]2C3)cc1O,EC50,20000.0
CCOC(=O)c1c(N2C(=O)C=CC2=O)sc(C)c1C,EC50,4218.0
COc1cccc(-c2nn(-c3ccccc3)cc2C(=O)n2nnc3ccccc32)c1,EC50,4150.0
O=c1[nH]n(CC2COC3(CCCCC3)O2)c(=O)c2ccccc12,EC50,79000.0
O=C(NC(=S)N1CCN(c2ccc(F)cc2)CC1)c1cccs1,EC50,260000.0
Cc1cc(C)n(S(=O)(=O)/C=C/c2ccccc2)n1,EC50,12150.0
CC(C)(c1ccccc1)c1ccc(OCCCN2CCNCC2)cc1.O=C(O)C(=O)O,EC50,60710.0
CCOC(=O)c1c(N=C(S)N2CCCCC2)sc2c1CCN(C(=O)OCC)C2,EC50,12350.0
COc1ccc(C2C(C(C)=O)=C(O)C(=O)N2c2ccc(C)cc2)cc1,EC50,260000.0
Cn1c(=O)c2c(nc(N/N=C/c3ccc(OC(=O)c4ccco4)cc3)n2Cc2ccc(F)cc2)n(C)c1=O,EC50,3742.0
O=[N+]([O-])CC(c1ccccc1)c1c(O)n[nH]c1-c1ccccc1O,EC50,131100.0
O=c1c2cc(N3CCOCC3)ccc2[nH]c(=S)n1Cc1ccccn1,EC50,260000.0
Cc1ccc(NC(=O)N2CCCC2C(=O)Nc2c(C)cc(C)cc2C)cc1,EC50,260000.0
CCC(c1nnnn1Cc1ccco1)N(Cc1cc2cc(OC)ccc2nc1O)C1CCCCC1,EC50,10730.0
Clc1ccc(CO/N=C/c2c(-c3ccccc3)nc3n2CCS3)c(Cl)c1,EC50,260000.0
CC(Oc1ccc(Cl)cc1)C(=O)/C=C/N(C)C,EC50,260000.0
CN1CCN(C(=O)c2cc3sc4ccccc4c3s2)CC1,EC50,260000.0
c1ccc(N2CC3CCc4ccccc4C3=N2)cc1,EC50,114400.0
