canonical_smiles,standard_type,standard_value
Cc1c(O)cnc2nn(-c3ccccc3)c(=N)n12,Inhibition,-5.13
Cc1ccc(C(=N)Nc2ccccc2)cc1,Inhibition,-4.07
N#Cc1nnn2c1nc(N)c1c(Cl)cccc12,Inhibition,-4.78
NC(=O)C1=CC2C3C=CC2(O)C(=O)OC3O1,Inhibition,2.22
N=C(N)NC(=S)Nc1ccc(Cl)cc1,Inhibition,-7.26
Sc1nc2ccc(Cl)cc2s1,MIC,10000.0
Nc1ccc(N/C(S)=N/c2ccccc2)cc1,Inhibition,-4.63
C[C@H]1[C@H](C)N1CC(O)Cn1ccnc1[N+](=O)[O-],Inhibition,-3.91
c1ccc2c(c1)[nH]c1c3ccccc3sc21,Inhibition,-2.59
Nc1ncnc2c1ncn2C=C=CCO,Inhibition,-2.86
COc1ccccc1/C=C1\Cc2ccccc2C1=O,Inhibition,-2.0
N#C/C(=C\c1cc(O)c(O)c(O)c1)C(N)=O,Inhibition,-11.36
Cc1ccc2c(c1)Oc1ccccc1N=C2,Inhibition,-3.65
Cc1nc2ccc(Cl)cn2c1[N+](=O)[O-],Inhibition,-3.42
CCCCOc1nc2c(c(=O)n(C)c(=O)n2C)n1C,Inhibition,10.8
CC1=CC2=C(C=O)C(=O)[C@](C)(O)[C@@H](O)C2=CO1,Inhibition,-12.05
Clc1ccc2nc3ccccc3cc2c1,Inhibition,-4.77
N#C/N=C/N1CC=C(c2ccc(Cl)cc2)CC1,Inhibition,-3.92
Cc1nnc(Cc2ccccc2)c2[nH]nc(C)c12,Inhibition,-4.44
O=C(Nc1cccc(Cl)c1)Nn1cnnc1,Inhibition,-3.41
C[As](=O)(O)c1cccc(C(=O)O)c1,Inhibition,11.08
N=C(N)n1c(N)nc2ccccc2c1=O,Inhibition,-13.19
COc1cccc2nc3cc(C)c(C)cc3nc12,Inhibition,-8.3
O=C(c1ccccc1)c1ccccc1C(=O)c1ccccc1,Inhibition,-5.73
Cn1ncc2c(Nc3ccccc3Cl)nc(Cl)nc21,Inhibition,-6.78
CCCOc1nc2c(c(=O)n(C)c(=O)n2C)n1C,Inhibition,-4.51
O=[As]1(O)c2ccccc2-c2ccccc21,Inhibition,-4.96
Cc1ccccc1NC(=O)C(=O)Nc1ccccc1C,Inhibition,7.92
Nc1nnc(S)n1-c1ccc(Cl)cc1,Inhibition,-11.28
Cc1nc(O)c2c3c(sc2n1)CCCC3,Inhibition,-11.89
CC(C)c1cc(C(C)C)n2nc(N)nc2n1,Inhibition,-7.51
COC(=O)c1ccc(C(=O)OC)c(O)n1,Inhibition,-5.98
C=CCC(CC)C(=O)NC(=O)N1CCCc2ccccc21,Inhibition,-1.85
Oc1ccc(Nc2ccnc3cc(Cl)ccc23)cc1,Inhibition,-3.23
O=C(O)CNc1ccc([As](=O)(O)O)cc1,Inhibition,-2.42
CCOC(=O)Nc1cccc([As](=O)(O)O)c1,Inhibition,-0.74
O=C(/C=C/c1ccccc1Cl)c1ccc(O)cc1,Inhibition,8.89
NC(=O)SCC(=O)Nc1ccccc1C(=O)O,Inhibition,-3.81
CCOC(=O)c1[nH]c(C(=O)O)c(OC(=O)CC)c1C,Inhibition,-14.68
Cc1cnc2cc(Cl)ccc2c1SCC(=O)O,Inhibition,-9.96
CN(C)S(=O)(=O)N1C(=O)c2ccccc2C1=O,Inhibition,-1.33
Cn1c(=O)c2c(nc(Cc3ccccc3)n2C)n(C)c1=O,Inhibition,-7.23
NS(=O)(=O)c1ccc(Nc2ccccc2)c([N+](=O)[O-])c1,Inhibition,-1.0
Nc1ccc(Nc2ccccc2)c(S(=O)(=O)O)c1,Inhibition,17.91
O=C1OC(Cc2ccccc2)C(c2ccccc2)C1=O,Inhibition,-15.19
Cn1ncc2c(Nc3ccc(O)cc3)nc(Cl)nc21,Inhibition,-12.05
Clc1nc(NCCc2ccccc2)c2c[nH]nc2n1,Inhibition,-10.39
Cc1ccc(Nc2nc(Cl)nc3ncn(C)c23)c(C)c1,Inhibition,-7.52
CCC1=C(c2ccc(OC)cc2)CCC(C(=O)O)C1C,Inhibition,-6.31
COc1cc(OC)cc(C2(C#N)CCN(C)CC2)c1,Inhibition,25.01
C[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]32)C1,Inhibition,-1.26
Cc1ccc(/N=N/c2c(N)nn(-c3ccccc3)c2N)cc1,Inhibition,-17.06
CCc1ccc(CCN2C(=O)c3ccccc3C2=O)nc1,Inhibition,-6.09
CCOc1ccc(NC(=O)C2CCCN(C)C2)cc1,Inhibition,-4.92
COc1ccccc1/C=C(\C#N)C(=O)O,Inhibition,-7.1
Oc1cc(-n2cccn2)c(O)cc1-n1cccn1,Inhibition,-4.6
CCOC(=O)C(=O)C1C(=O)Nc2ccccc21,Inhibition,-6.08
CC(=C/c1ccccc1)/C=C1/NC(=S)NC1=O,Inhibition,-5.48
Nc1cc([N+](=O)[O-])ccc1N1C(=O)CCCC1=O,Inhibition,-9.22
O=S(=O)(O)c1ccc(/N=N/c2ccccc2)cc1,Inhibition,-15.64
NC1=NC(Nc2ccccc2)=NC(c2ccccc2)N1,Inhibition,-14.92
Nc1ccc(S(=O)(=O)NCC2CCCCO2)cc1,Inhibition,-11.32
CC(=O)Nc1cc([As](=O)(O)O)ccc1O,Inhibition,-8.45
Cc1c2cc(O)c(=O)cc-2oc2cc(O)c(O)cc12,Inhibition,-6.21
CN1C2CCC1[C@@H](COC(=O)c1ccccc1)[C@@H](O)C2,Inhibition,-7.25
O=C(O)C1C2OC3C(OC(=O)C31)C2Br,Inhibition,11.09
CC(C)(C)c1ccc(OC(=O)c2ccccc2)cc1,Inhibition,-15.41
O=C(Oc1ccccc1)N(c1ccccc1)c1ccccc1,Inhibition,-11.03
NC(=O)c1cc(Br)cc(C2CCCCC2)c1O,Inhibition,-10.76
Cc1ccc(Nc2ccc(N)cc2S(=O)(=O)O)cc1,Inhibition,-9.37
CCOC(=O)c1c(C)oc(C)c(C(=O)OCC)c1=O,Inhibition,-7.36
Cc1cc(O)cc2c1[C@H]1CC[C@]3(C)C(=O)CC[C@H]3[C@@H]1C=C2,Inhibition,-1.77
CCOC(=O)C1CC(=O)c2cc(OC)c(OC)cc2C1,Inhibition,-12.53
O=C(O)c1ccccc1-n1c2ccccc2c2ccccc21,Inhibition,-5.74
CCOC(=O)c1[nH]c(CO)c(C(=O)OCC)c1C,Inhibition,-4.6
CS(=O)(=O)Nc1nc2ccccc2[nH]1,Inhibition,-3.84
CSc1ncc2ncn(C3OC(CO)C(O)C3O)c2n1,Inhibition,-1.46
CC(C)(C)C(=O)Nc1ccc(NC(=O)C(C)(C)C)cc1,Inhibition,1.66
O=C(O)c1cc2cc(OCc3ccccc3)ccc2[nH]1,Inhibition,-8.34
CC(C)COC(=O)NC1c2ccccc2Oc2ccccc21,Inhibition,-2.37
COc1c(NC(C)=O)c2ccccc2c2ccccc12,Inhibition,-2.59
O=C(c1ccccc1)C1C(c2ccccc2)C1[N+](=O)[O-],Inhibition,-2.68
CCOC(=O)c1cc(-c2ccccc2)nc2ccc(C)cc12,Inhibition,24.59
O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,Inhibition,-7.01
CN1CCN(C(=O)Nc2ccc([N+](=O)[O-])cc2)CC1,Inhibition,-7.02
O=C(NC1CCCCC1)c1cc2ccccc2cc1O,Inhibition,-3.07
C=CCOc1c(CCC)cc(CCC)cc1C(N)=O,Inhibition,-4.27
CC(O)(c1ccccc1)C(c1ccccc1)C1CCCCN1,Inhibition,-3.74
O=C(O)c1cccc2c1C(=O)c1cccc3snc-2c13,Inhibition,-0.5
Cc1c(Cl)ccc2c(C(=O)O)cc(-c3ccccc3)nc12,Inhibition,13.39
O=C(O)c1ccccc1C(=O)Nc1ccccc1[N+](=O)[O-],Inhibition,-12.04
O=[As](O)(c1ccccc1)c1ccc(O)cc1,Inhibition,-11.18
Nc1cccc([As](=O)(O)c2ccccc2)c1,Inhibition,-9.06
Nc1ccc(S(=O)(=O)Nc2cnc3ccccc3n2)cc1,MIC,10000.0
O=[As](O)(c1cccc(O)c1)c1cccc(O)c1,Inhibition,-5.47
Nc1cc(Nc2ccc(Br)cc2)nc(N)n1,Inhibition,-4.88
O=C(C=C=Nc1ccccc1)C(=O)N=C=Cc1ccccc1,Inhibition,5.95
CC(=O)Nc1nc(C)c(CCC2OCCO2)c(O)n1,Inhibition,22.0
Oc1nc(S)ncc1Oc1ccc(Cl)cc1Cl,Inhibition,-6.95
CC1=Nc2ccccc2/C1=C\c1c(C)[nH]c2ccccc12,Inhibition,-2.97
CSc1nc2nc(C(O)c3ccccc3)nc-2c[nH]1,Inhibition,28.87
CC(C)(CO)N1CCN(C(S)=Nc2ccccc2)CC1,Inhibition,-5.08
O=[N+]([O-])c1ccc(Cn2cnc3c(O)ncnc32)cc1,Inhibition,-11.97
O=c1nc(C(F)(F)C(F)(F)C(F)(F)F)[nH]o1,Inhibition,-2.86
COc1ccc2c(c1)NP(=S)(Oc1ccccc1)N2,Inhibition,0.61
O=C1CCCC1C(=O)Nc1ccc2ccccc2c1,Inhibition,-1.69
Clc1ccc(SCNc2ccccc2Cl)cc1,MIC,10000.0
COc1ccc(CC(=O)c2ccc(O)cc2O)cc1,Inhibition,-13.72
CC12C(=O)N(c3nccs3)C(=O)C1(C)C1CCC2O1,Inhibition,-13.24
NC(=O)c1cc2c3ccccc3ccn2c1-c1ccccc1,Inhibition,-9.75
COc1cc(C=C2C(=O)NC(=O)NC2=O)ccc1O,Inhibition,-7.52
FC(F)(F)c1cccc(OCC2CN=C(S)O2)c1,Inhibition,3.63
CCOC(=O)Nc1c(Cl)n(C)c(=O)n(C)c1=O,Inhibition,20.83
COc1ccc2c(=O)cc(-c3cccnc3)oc2c1OC,Inhibition,-11.85
NC(=O)c1ccc(Oc2ccc(C(N)=O)cc2)cc1,Inhibition,-7.62
Oc1cc(-c2ccc(Cl)cc2)nc2ccccc12,Inhibition,5.32
COc1ccccc1/C=C/C(=O)/C=C/c1ccccc1O,MIC,10000.0
COc1ccc2c3c1OC1CC(O)C=CC31CCN(C)C2,Inhibition,22.63
CC1OC1c1ccc(-c2ccc(C3OC3C)cc2)cc1,Inhibition,-6.65
CC(=O)Nc1ccc(S(=O)(=O)N=S(C)C)cc1,Inhibition,-12.86
Cn1c(=O)c2c(nc(N3CCOCC3)n2C)n(C)c1=O,Inhibition,-9.23
Cn1c(=O)c2c(nc(Cc3ccc(N)cc3)n2C)n(C)c1=O,Inhibition,-5.25
CCN1CCC(Nc2ccnc3cc(Cl)ccc23)CC1,Inhibition,-6.53
CN(/N=N/c1[nH]cnc1C(=O)NN)C1CCCCC1,Inhibition,-4.73
COc1cc(NC(C)=O)c2ncccc2c1NC(C)=O,Inhibition,12.48
CC(C)c1ccc(-c2nc3ccccc3s2)cc1,Inhibition,-7.1
Clc1ccccc1/C=C/c1ccnc2ccccc12,Inhibition,-3.47
COc1ccc(C2=NC(=O)NC2c2ccc(OC)cc2)cc1,Inhibition,-4.19
O=C1NC(=O)N2CCSC2(Cc2ccccc2)N1,Inhibition,-2.7
NS(=O)(=O)c1ccc(NC2(C(=O)O)CCCC2)cc1,Inhibition,18.42
O=c1oc2c(cc1O)oc(=O)c1cc(O)c(O)c(O)c12,Inhibition,-7.17
O=C1NC(=O)C(=Cc2csc3ccccc23)C(=O)N1,Inhibition,-17.03
Cc1cc(O)c2cc(C(=O)c3ccccc3)ccc2n1,Inhibition,-7.43
C(=C/c1ccc(/C=C/c2ccccc2)nn1)\c1ccccc1,Inhibition,-5.49
CC(=O)Oc1ccc2cc(-c3ccccc3)c(=O)oc2c1,Inhibition,-3.36
O=C(NCc1ccco1)Nc1ccc([N+](=O)[O-])cc1,Inhibition,-12.12
Oc1ccc2ccccc2c1/N=N/c1ccc(F)cc1,Inhibition,-8.4
O=C(NCc1ccco1)Nc1cccc([N+](=O)[O-])c1,Inhibition,-10.49
COc1ccccc1NC(=O)Nc1cc(C(C)C)ccc1C,Inhibition,-4.04
CC(=O)C1C=CC(C)(C(=O)O)C2C=C(C)C(=O)C(C)(O)C12,Inhibition,-4.78
O=[As](O)(c1cccs1)c1cccs1,Inhibition,-16.61
COc1cnc(SC)nc1Nc1ccc(C#N)cc1,Inhibition,-3.99
CN1C(=O)NC(=O)C(/N=N/c2ccc(Cl)cc2)C1=O,Inhibition,-3.1
O=C1C2C3C=CC(O3)C2C(=O)N1Nc1ccccc1,Inhibition,-2.5
CSc1nc(O)c(Nc2cccc(Cl)c2)c(O)n1,Inhibition,16.48
CN1CN(C)C(c2ccncc2)=C1c1ccncc1,Inhibition,-1.9
COc1ccc(Nc2cc(Cl)ccc2C(=O)O)cn1,Inhibition,-8.0
O=C1C(Cl)=C(O)C2(Cl)C(Cl)=C(Cl)C12Cl,Inhibition,-12.02
CC(=O)Nc1ccc([As](=O)(O)O)cc1,Inhibition,-7.62
Nn1c(Cc2ccccc2)nnc1Cc1ccccc1,Inhibition,-5.12
O=C(O)/C=C\C(=O)Nc1ccc(-c2ccccc2)cc1,Inhibition,-5.96
CC(=O)OC1C=CCC2C(=O)c3cccc(O)c3C(O)C12,Inhibition,-16.38
O=[N+]([O-])c1ccccc1/C=C/C=N/N=C/c1ccccc1O,Inhibition,3.86
O=C(O)c1ccc(OCCOc2ccccc2)cc1,Inhibition,-11.92
C=CCCC1(C2=CCCCC2)C(=O)NC(=O)NC1=O,Inhibition,-8.53
CCC(CC)NCCOC(=O)c1ccc([N+](=O)[O-])cc1,Inhibition,-8.44
COc1ccc2c(c1)CCN1C2CCN2C(=O)CCC21,Inhibition,-4.03
O=C1C2CC3N1CCC31c3ccccc3-n3c1c2ccc3=O,Inhibition,-4.11
COC(=O)C(=Cc1ccccc1[N+](=O)[O-])C(=O)OC,Inhibition,-18.32
CCOC(=O)C(C#N)C(=N)C1C(=O)OC2CCCCC21,Inhibition,-12.86
CCOC(=O)Nc1c2ccccc2nc2ccccc12,Inhibition,-13.98
COc1cc(NCc2ccccc2O)c2ncccc2c1,Inhibition,-12.51
O=c1[nH]nc(-c2cc(-c3ccccc3)nc3ccccc23)o1,Inhibition,-2.09
O=[N+]([O-])c1ccc(OP2(=O)COCCO2)cc1,Inhibition,-7.05
CSc1nc(O)nnc1Sc1ccccc1,Inhibition,-16.19
O/N=C(/c1ccccc1)c1ccc2c3c(cccc13)CC2,Inhibition,-8.52
Cc1cc2c(cc1C)N(C(=O)CCl)CC(=O)N2,Inhibition,-7.55
Oc1ccc2ccccc2c1/N=N/c1nccs1,MIC,2500.0
NCC(=O)Nc1ccc(Cl)cc1C(=O)c1ccc[nH]1,Inhibition,-13.13
COC1C(=O)CCC2(CO2)C1(O)C1(C)OC1CC=C(C)C,Inhibition,-9.09
NC(=O)/C(=C\c1ccncc1)c1cccc2ccccc12,Inhibition,-6.45
Cc1ccc(C)c(N2CCN(c3ccncc3N)CC2)c1,Inhibition,-6.74
N#C/C(=C\c1cccnc1)c1ccc(Br)cc1,Inhibition,-4.26
COc1cc(/N=N/c2ccccc2C(=O)O)ccc1O,Inhibition,3.74
Cc1ccc(NC(=O)Nc2ccccc2C(N)=O)cc1,Inhibition,-13.76
Clc1nnc(NC2CCCCC2)c(Cl)c1Cl,Inhibition,-9.26
CC(C)=C(c1ccc(Cl)cc1)c1c(N)ncnc1N,Inhibition,-5.15
Nc1ccccc1-n1nc2ccc3ccccc3c2n1,Inhibition,-10.55
O=C(Nc1ccc(C(=O)O)c(O)c1)c1ccccc1,Inhibition,-5.98
[O-][n+]1ccc(CC(O)(C(F)(F)F)C(F)(F)F)cc1,Inhibition,-2.34
NC(=O)c1ccccc1NC(=O)c1ccccc1Cl,Inhibition,-15.77
CSC(=N)NS(=O)(=O)c1ccc(NC(C)=O)cc1,Inhibition,-9.44
Nc1ccc(SCc2nc3cccc4c3n2CCC4)cc1,Inhibition,-14.91
c1ccc(-c2nnc3oc(-c4cccs4)nn23)cc1,Inhibition,28.69
CCN(CC)C(=O)Cn1ccc(NC(C)=O)nc1=O,Inhibition,-8.8
CC(=O)OCCN1c2ccccc2Sc2cnccc21,Inhibition,-8.61
C(=N/N=c1\nnn(Cc2ccccc2)[nH]1)\c1ccccc1,Inhibition,-8.48
CNc1ccc(/N=N/c2cc[n+]([O-])cc2C)cc1C,Inhibition,-28.56
CN1CCC(=C2c3ccccc3C(O)c3ccccc32)CC1,Inhibition,-16.59
NC(=N\c1ccc(N)cc1)/C(N)=N/c1ccc(N)cc1,Inhibition,-12.28
O=C(NC(=S)Nc1ccccn1)c1ccccc1,Inhibition,-15.94
O=C1C(Br)=Cc2cccc3cccc1c23,Inhibition,12.78
O=C1OCC/C1=C\OCCCO/C=C1\CCOC1=O,Inhibition,-11.43
CC1=CC(=O)C(/C(C)=N/c2ccccc2Cl)C(=O)O1,Inhibition,0.4
Cc1cccnc1N=C(S)Nc1ncccc1C,Inhibition,-10.6
CC(C)COc1nc2c(c(=O)n(C)c(=O)n2C)n1C,Inhibition,-14.97
COc1ccc2nc3cc(Cl)ccc3c(C#N)c2c1,Inhibition,-4.51
CCN(c1ccccc1)c1nc(Cl)nc2c1cnn2C,Inhibition,-8.45
CCC(C)Nc1nc2c(c(=O)n(C)c(=O)n2C)n1C,Inhibition,-7.05
COc1cc(OC)c2c(=O)cc(-c3cccnc3)oc2c1,Inhibition,-8.93
CCOC(=O)c1c(C)c(C(=O)OCC)n(C)c1C,Inhibition,10.56
Cc1cc(=O)oc2cc(OS(C)(=O)=O)ccc12,Inhibition,-11.39
Cn1c(=O)c2nc(N3CCCCC3)[nH]c2n(C)c1=O,Inhibition,-9.97
Cc1cc(N2CCOCC2)nc(N2CCOCC2)n1,Inhibition,-7.95
Cc1nnc2nc(-c3ccccc3)nc(-c3ccccc3)n12,Inhibition,-11.59
Cn1ncc2c(Sc3ccc(Cl)cc3)ncnc21,Inhibition,-10.69
COc1c(/C=N/NC(N)=O)c(OC)c(OC)c2c1CCO2,Inhibition,14.65
Cc1nc(S)nc(O)c1Cc1c(O)ccc2ccccc12,Inhibition,-9.2
CC(C)(C)NC(=O)c1ccc(C(=O)NC(C)(C)C)cc1,Inhibition,-7.37
N#Cc1cc(-c2ccccc2)[nH]c1-c1nccc2ccccc12,Inhibition,-6.55
Cn1c2c(c(=O)n(C)c1=O)NC1(N2)C(=O)Nc2ccccc21,Inhibition,-2.52
CCOC(=O)CC1(C)NC(C(=O)O)C(C)(C)S1,Inhibition,0.86
CC(=O)Oc1ccc(OC(C)=O)c2c1CC(C)=C(C)C2,Inhibition,-18.35
CCOC(=O)c1nc(SC)n(C)c1C(=O)OCC,Inhibition,-13.08
NC(=S)N/N=C/c1cc(-c2cccc(N)c2)ccn1,Inhibition,-12.06
COc1cccc(NC(S)=Nc2ccc(O)cc2)c1,Inhibition,-9.84
Cc1cc(NC(=O)Nc2cccc3ccccc23)no1,Inhibition,-12.19
CCOC(=O)c1cc(OCC)c2c(ccc3ccccc32)n1,Inhibition,-11.11
CCOc1ccc(NC(=S)NC(=O)c2ccco2)cc1,Inhibition,-14.9
CN1CCN(c2ccc([N+](=O)[O-])c3no[n+]([O-])c23)CC1,MIC,10000.0
CC(=O)NCCCOc1ccc([N+](=O)[O-])cc1Cl,Inhibition,-4.3
Cc1cc(NC(=O)Nc2cc(F)ccc2F)no1,Inhibition,-5.29
O=C(Nc1ccc2ccccc2c1)c1cccc(F)c1,Inhibition,-2.23
O=C(Nc1ccccc1)C1=C(Nc2ccccc2)CSC1,MIC,10000.0
Cc1ccc([N+](=O)[O-])cc1NC(=O)Nc1cccc(F)c1,Inhibition,-9.48
CSc1cccc(NC(=O)N2CCN(C)CC2)c1,Inhibition,-18.46
Cc1c(-c2ccccc2)n(O)[n+]([O-])c1-c1ccccc1,MIC,10000.0
NC(=O)CCC(C(=O)O)N1C(=O)C2C3CCC(C3)C2C1=O,Inhibition,-5.24
COc1ccc(NC2=CC(=S)NC(C)(C)C2)cc1,Inhibition,-8.08
COC(=O)Nc1csc2c1NC(=O)CCCC2,Inhibition,-7.13
Cc1ccc(S(=O)(=O)NC(=O)Nc2nccs2)cc1,Inhibition,-5.56
Cc1cc(/C=C2\SC(=S)NC2=O)cc(C)c1O,Inhibition,-10.24
CCNc1nc(NC(C)C)nc(-c2ccncc2)n1,Inhibition,-10.92
Cc1ccc(C2C=CC(C#N)=CN2Cc2ccccc2)cc1,Inhibition,-7.94
CC1CCC(C(C)C)C(NC(=O)c2ccncc2)C1,Inhibition,-11.13
CC(C)NCC1CCc2cc(CO)c([N+](=O)[O-])cc2N1,Inhibition,-8.23
CCOC(=O)c1ccc2c(c1)NCc1cccc(OC)c1O2,Inhibition,-17.21
O=C1CSC(c2cccs2)N1c1nncs1,Inhibition,-10.32
CC(C)(C)n1nc(C2CC2)cc1NC(=O)Nc1ccccc1,Inhibition,-6.02
Cc1cc(=O)n2nc(-c3ccc(C(C)(C)C)cc3)cc2[nH]1,Inhibition,-5.87
Oc1ccccc1/N=C/c1c(O)ccc2ccccc12,Inhibition,25.14
CC1=C2C3OC(=O)C(C)C3CCC2(C)C=C(Cl)C1=O,Inhibition,-2.81
COc1ccccc1N=NNc1ccccc1OC,Inhibition,-8.49
Cc1ccc(CC#N)c(-c2c(CC#N)ccc(C)c2C)c1C,Inhibition,-13.71
Nc1ncnc2c1ncn2C1C=C(CO)C(O)C1O,Inhibition,-6.12
Nc1ccn(C2OC(CCl)C(O)C2O)c(=O)n1,Inhibition,-4.88
COc1cc2c(=O)n3c4c(cccc4c2cc1OC)CC3,Inhibition,-14.32
O=c1cc(-c2cccnc2)oc2c1ccc1ccccc12,Inhibition,-11.93
Cc1nc([N+](=O)[O-])cn1-c1nc2ccccn2c1[N+](=O)[O-],Inhibition,-6.88
Clc1c(Cl)c(Cl)c2[nH]nnc2c1Cl,Inhibition,-10.27
CCOc1ccc(/C=C2\CCc3ccccc3C2=O)cc1,Inhibition,-7.99
COc1cc2c(cc1OC)[N+]([O-])=C(c1ccccc1)C2=O,Inhibition,-4.84
Cc1c(Cc2ccccc2)[n+]([O-])c2ccccc2[n+]1[O-],Inhibition,-12.82
COc1cccc(/C=C/c2nccc3ccccc23)c1OC,Inhibition,-13.37
CC(C)c1ncc(CO)n1Cc1c(Cl)cccc1Cl,Inhibition,-9.37
CCOC(=O)Cc1csc2nc(-c3ccccc3)nn12,Inhibition,-9.7
CCc1noc2cc(-c3ccccc3)n(C)c(=O)c12,Inhibition,-7.67
O=NC1=C(c2cccc([N+](=O)[O-])c2)Nc2ccccc2S1,Inhibition,-8.32
N#Cc1cnn2ccn(C3OC(CO)C(O)C3O)c12,Inhibition,-11.71
C#Cc1cccc(NC(=O)c2ccc(Cl)cc2Cl)c1,Inhibition,-7.06
C=CCN(CC=C)C(=O)Nc1cc(OC)ccc1OC,Inhibition,-3.48
CCn1c2ccccc2c2c3ncc4cccn4c3ccc21,Inhibition,-7.68
O=C(NC1(N2CCOCC2)CC1)c1ccc(Cl)cc1,Inhibition,-0.42
O=c1cc(-c2ccccc2)[nH]c2cc(-c3ccco3)nn12,Inhibition,-17.18
O=C(O)c1ccccc1C(=O)Nc1cccc([N+](=O)[O-])c1,Inhibition,-3.03
O=C(Nc1ccc(Cl)c(Cl)c1)Nc1ccccc1O,Inhibition,15.14
CCCCCCC(C)OC(=O)c1ccccc1C(=O)O,Inhibition,-16.02
Cc1csc(/N=N/c2ccc(N(C)C)cc2)[n+]1[O-],Inhibition,-12.25
O=[N+]([O-])c1c(N2CCN(CCO)CC2)nc2ccccn12,Inhibition,-4.29
CSc1nc(N)c(C(=O)NC2CCCCC2)s1,Inhibition,-3.08
O=c1n(CC2CO2)c(=O)n(CC2CO2)c(=O)n1CC1CO1,Inhibition,-12.57
CCOC(=O)Nc1ccc2[nH]c(-c3cscn3)nc2c1,Inhibition,-11.31
CCOC(=O)/C(=N\O)C1=CSC2=NNC(C)(C)N12,Inhibition,-6.65
CCOC(=O)C1=C(N)N=C(N)C1=Nc1ccc(OC)cc1,Inhibition,-7.84
C#CC(c1ccccc1)(c1ccccc1)n1ccnc1,MIC,10000.0
O=C1c2ccccc2C(=Cc2cccnc2)c2ccccc21,Inhibition,-9.38
CCNc1nn2ccccc2c1/C=C(/C#N)C(=O)OCC,Inhibition,-8.42
COc1ccc(CCNC2(C#N)CCCCC2)cc1OC,Inhibition,-6.07
CCOc1cc2c(Cl)ncnc2c(OCC)c1OCC,Inhibition,-6.05
COc1ccc(NC2=NC(C)(CO)CS2)cc1,Inhibition,5.77
O=C(Nc1cccc(Cl)c1)Nc1nccs1,Inhibition,-22.98
N#Cc1cnn(-c2cccc(Cl)c2)c1-n1cccc1,Inhibition,-16.73
C(=C/CSc1ccccn1)\CSc1ccccn1,Inhibition,-12.06
SC1=NC2(CCCCCC2)NN1c1ccccc1,MIC,10000.0
Cc1ccc(NC(=O)N2CCCCC2)cc1[N+](=O)[O-],Inhibition,-11.71
Cc1nnsc1C(=O)NCc1c(F)cccc1Cl,Inhibition,-9.18
O=C(O)CCN1c2ccccc2Sc2ccccc21,Inhibition,-15.83
CN(C)c1ccc(/C=C(\C#N)C(=O)c2ccccc2)cc1,Inhibition,-12.58
N#C/C(=C\c1ccc(C#N)cc1)C(=O)c1ccccc1,Inhibition,-10.85
C=C1CC2(OC1=O)c1ccccc1CCc1ccccc12,Inhibition,-9.88
CC(=O)CC[N+](C)(C)C.[I-],Inhibition,-9.72
CC(C)(C)C(=O)/C=C/c1ccc(Oc2ccccc2)cc1,Inhibition,-10.02
Cc1cccc2c1c1ccc3c(c1n2C)C(=O)C=CC3=O,Inhibition,1.61
Cc1ccc2c(c1)c1ccc3c(c1n2C)C(=O)C=CC3=O,Inhibition,22.59
Cc1ccc(S(=O)(=O)Oc2cc(N)c3c(n2)CCC3)cc1,Inhibition,-7.75
O=S(=O)(c1ccc2c(c1)CCCN2)N1CCC[C@H]2CCCC[C@@H]21,Inhibition,-4.42
O=C(OC1CCCCC1)c1ccccc1C(=O)OC1CCCCC1,Inhibition,-2.99
Oc1ccc(/N=N/c2ccccc2)c(O)c1/N=N/c1ccccc1,Inhibition,33.55
CC(C)(C)c1ccc(NS(=O)(=O)c2ccc(N)cc2)cc1,Inhibition,-7.4
O=c1cc2oc3cc(O)c(O)cc3c(-c3ccccc3O)c-2cc1O,Inhibition,-6.63
O=S(=O)(Oc1ccc(Cl)cc1)c1cccc2cccnc12,Inhibition,-3.12
O=C(O)COc1ccc([As](=O)(O)O)cc1[N+](=O)[O-],Inhibition,-3.88
O=[As](O)(O)c1ccc(/N=N/c2ccc(O)cc2)cc1,Inhibition,-3.57
Cc1nc2ccccc2nc1NS(=O)(=O)c1ccc(N)cc1,Inhibition,-5.27
CCCCOP(=O)(OCCCC)C1(C)CC(=O)CC(C)(C)C1,Inhibition,-15.51
COc1cc(C(=O)C(=O)c2ccc(O)c(OC)c2)ccc1O,Inhibition,-17.88
CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C,Inhibition,-7.75
CCN(CC)CCN1c2ccccc2Sc2ccc3ccccc3c21,Inhibition,-5.58
Cc1nc(N)nc(Nc2ccc(C#N)cc2)c1Br,Inhibition,-9.52
CCC1CN1P(=O)(Oc1ccc(Cl)cc1)N1CC1CC,Inhibition,-4.87
O=[N+]([O-])c1ccc(NN=C(c2ccccc2)c2ccccc2)nc1,Inhibition,-2.84
CCCn1cnc2c(Sc3c([N+](=O)[O-])ncn3C)nc(N)nc21,Inhibition,-2.37
Cc1ccc(/N=N/c2ccc(N)cc2C)c(S(N)(=O)=O)c1,Inhibition,-0.55
